relative_time,AccX,AccY,AccZ
9551,0.4118109941482544,-10.165985107421875,-0.32082948088645935
9590,0.41659948229789734,-10.165985107421875,
9591,,,-0.3160409927368164
9631,0.41899374127388,-10.163590431213379,-0.3160409927368164
9675,,-10.163590431213379,
9676,0.4213879704475403,,-0.31364673376083374
9711,,-10.1611967086792,
9712,0.42378222942352295,,-0.3112524747848511
9751,0.4261764883995056,-10.1611967086792,
9752,,,-0.3112524747848511
9792,0.4285707175731659,-10.163590431213379,-0.3088582456111908
9832,0.43096497654914856,-10.163590431213379,-0.3088582456111908
9872,0.4285707175731659,-10.163590431213379,-0.3088582456111908
9911,,-10.163590431213379,
9912,0.4261764883995056,,-0.30646398663520813
9952,0.42378222942352295,-10.163590431213379,
9953,,,-0.30406972765922546
9993,0.4213879704475403,-10.163590431213379,-0.3016754984855652
10032,0.4213879704475403,-10.163590431213379,
10033,,,-0.2992812395095825
10075,0.4213879704475403,-10.165985107421875,-0.29688698053359985
10112,,-10.17077350616455,
10113,0.4213879704475403,,-0.2944927513599396
10153,0.41899374127388,-10.173168182373047,-0.2944927513599396
10192,,-10.175561904907227,
10193,0.41899374127388,,-0.2944927513599396
10233,0.41659948229789734,-10.173168182373047,
10234,,,-0.2920984923839569
10275,0.41659948229789734,-10.173168182373047,-0.2920984923839569
10313,0.41659948229789734,-10.173168182373047,-0.2920984923839569
10371,,-10.173168182373047,
10372,0.41659948229789734,,-0.2944927513599396
10396,0.4142052233219147,-10.175561904907227,-0.2944927513599396
10433,0.4118109941482544,-10.177956581115723,-0.29688698053359985
10475,0.4118109941482544,-10.180350303649902,-0.29688698053359985
10514,0.40941673517227173,-10.185138702392578,-0.29688698053359985
10558,,-10.189927101135254,
10559,0.40941673517227173,,-0.2992812395095825
10594,0.40702247619628906,-10.19232177734375,
10595,,,-0.2992812395095825
10634,0.40702247619628906,-10.197110176086426,
10635,,,-0.2992812395095825
10675,0.4046282470226288,-10.199504852294922,-0.3016754984855652
10714,0.4022339880466461,-10.201898574829102,-0.3016754984855652
10758,0.4022339880466461,-10.201898574829102,-0.30406972765922546
10794,,-10.201898574829102,
10795,0.4022339880466461,,-0.30406972765922546
10834,,-10.201898574829102,
10835,0.4022339880466461,,
10836,,,-0.30646398663520813
10876,0.4046282470226288,-10.201898574829102,-0.30646398663520813
10915,,-10.199504852294922,
10916,0.4046282470226288,,-0.30406972765922546
10958,,-10.199504852294922,
10959,0.4046282470226288,,-0.3016754984855652
10996,0.40702247619628906,-10.197110176086426,-0.2992812395095825
11035,,-10.194716453552246,
11036,0.40941673517227173,,-0.2992812395095825
11075,0.40941673517227173,-10.189927101135254,
11076,,,-0.2992812395095825
11115,,-10.187533378601074,
11116,0.40941673517227173,,
11117,,,-0.29688698053359985
11158,,-10.185138702392578,
11159,0.4118109941482544,,-0.29688698053359985
11196,0.4142052233219147,-10.185138702392578,-0.29688698053359985
11236,0.41659948229789734,-10.180350303649902,-0.29688698053359985
11276,0.41899374127388,-10.177956581115723,-0.29688698053359985
11316,0.4213879704475403,-10.175561904907227,-0.29688698053359985
11357,,-10.173168182373047,
11358,0.4261764883995056,,-0.2944927513599396
11396,,-10.173168182373047,
11397,0.4285707175731659,,
11398,,,-0.2920984923839569
11436,,-10.17077350616455,
11437,0.43096497654914856,,-0.2920984923839569
11477,0.43096497654914856,-10.17077350616455,-0.2920984923839569
11517,0.4333592355251312,-10.168378829956055,-0.2944927513599396
11558,,-10.168378829956055,
