relative_time,AccX,AccY,AccZ
12921,-5.183550834655762,-9.445316314697266,0.5147637128829956
12961,-5.185945510864258,-9.47404670715332,0.4980039894580841
13006,-5.150031566619873,-9.49559497833252,0.4573017358779907
13041,-5.114117622375488,-9.529114723205566,
13042,,,0.4118109941482544
13082,-4.264159202575684,-9.541086196899414,0.3782914876937866
13121,-4.2066969871521,-9.531508445739746,
13123,,,0.3399834930896759
13162,-3.3088533878326416,-9.502778053283691,-0.36871448159217834
13206,-3.3088533878326416,-9.466863632202148,
13207,,,-0.38307997584342957
13242,-3.3040647506713867,-9.428556442260742,-0.3902627229690552
13284,-3.3064591884613037,-9.414190292358398,-0.3950512409210205
13324,-3.3375842571258545,-9.438133239746094,-0.3878684937953949
13363,-3.383074998855591,-10.199504852294922,
13364,,,-0.36871448159217834
13403,-4.211485385894775,-11.06861686706543,
13404,,,-0.33758923411369324
13442,-4.197120189666748,-11.83956527709961,
13443,,,0.40702247619628906
13483,-4.149235248565674,-11.894633293151855,0.4261764883995056
13523,-3.220266103744507,-11.935336112976074,0.4022339880466461
13564,-3.2082948684692383,-11.952095031738281,0.3639259934425354
13606,-3.2585740089416504,-11.959278106689453,0.32082948088645935
13644,-3.301670551300049,-11.937729835510254,0.28252148628234863
13683,-3.3184304237365723,,
13684,,-11.873085021972656,-0.4357534945011139
13724,-3.3160362243652344,-10.335976600646973,-0.42378222942352295
13764,-3.3088533878326416,,
13765,,-9.404613494873047,-0.3974454700946808
13806,-3.296882152557373,-8.51634693145752,-0.3567432463169098
13845,-3.292093515396118,-7.776523590087891,0.47166723012924194
13888,-3.299276351928711,-7.031911849975586,0.5075809955596924
13924,-3.3160362243652344,,
13925,,-6.967267036437988,1.2234617471694946
13965,-3.3615269660949707,-6.928959369659424,3.0071778297424316
14005,-4.771739959716797,-8.231431007385254,3.890655994415283
14045,-4.7837114334106445,-8.260162353515625,3.895444631576538
14085,-4.7525858879089355,-8.284104347229004,3.837982654571533
14125,-4.745403289794922,,
14126,,-9.438133239746094,2.5810012817382812
14166,-4.750191688537598,-9.486018180847168,1.829206943511963
14206,-4.733431816101074,-9.514749526977539,1.757379412651062
14245,-4.707095146179199,,
14246,,-9.541086196899414,
14247,,,0.591379702091217
14288,-4.6735758781433105,-9.550662994384766,0.5626487135887146
14326,-3.871502161026001,-9.533903121948242,0.5339177250862122
14366,-3.840376853942871,-9.500383377075195,0.5051867365837097
14406,-3.8236169815063477,-9.478835105895996,0.46448448300361633
14446,-3.811645746231079,-9.457286834716797,0.4285707175731659
14489,-3.8068573474884033,-9.462075233459473,0.4022339880466461
14527,-3.8260114192962646,-9.517143249511719,
14529,,,0.38307997584342957
14567,-3.845165252685547,-10.570612907409668,0.3806857466697693
14606,-3.8595309257507324,,
14607,,-11.322407722473145,0.38547423481941223
14647,-3.845165252685547,-11.37986946105957,0.4142052233219147
14688,-3.792491912841797,-12.229828834533691,0.4285707175731659
14727,-3.7470011711120605,-12.232222557067871,0.4118109941482544
14768,-3.7254528999328613,-12.232222557067871,0.38307997584342957
14808,-3.735029935836792,-12.217857360839844,0.3423777222633362
14847,-3.727847099304199,,
14848,,-12.153212547302246,0.3112524747848511
14888,-3.7230587005615234,-10.833980560302734,0.2873099744319916
14928,-3.708693027496338,-10.769335746765137,0.28012722730636597
14972,-3.67517352104187,-9.272930145263672,0.2777329981327057
15008,-3.648836851119995,-8.279315948486328,0.3112524747848511
15049,-3.624894380569458,-8.207489013671875,0.36153173446655273
15089,-3.6129231452941895,-6.967267036437988,1.2450098991394043
15128,-3.629682779312134,-6.921776294708252,1.2737408876419067
15171,-3.6679909229278564,,
15172,,-6.88107442855835,2.4876255989074707
