relative_time,AccX,AccY,AccZ
6182,-8.461278915405273,-2.1931328773498535,5.269743919372559
6220,-8.46367359161377,-2.1955270767211914,5.2721381187438965
6266,-8.46606731414795,-2.2003157138824463,5.274532318115234
6301,-8.468461990356445,,
6303,,-2.1955270767211914,5.2769269943237305
6341,-8.470855712890625,-2.1931328773498535,
6342,,,5.2721381187438965
6381,-8.473250389099121,-2.1907386779785156,5.2721381187438965
6421,-8.470855712890625,,
6422,,-2.1883444786071777,5.2721381187438965
6465,-8.473250389099121,-2.1931328773498535,5.2721381187438965
6502,-8.475645065307617,-2.202709913253784,5.2769269943237305
6542,-8.468461990356445,,
6543,,-2.1955270767211914,5.279321193695068
6583,-8.468461990356445,-2.1907386779785156,5.279321193695068
6624,-8.473250389099121,-2.1859500408172607,5.2721381187438965
6663,-8.475645065307617,-2.1883444786071777,
6664,,,5.264955520629883
6703,-8.492403984069824,,
6704,,-2.1979215145111084,
6747,-8.504375457763672,-2.2003157138824463,5.221858978271484
6784,-8.523530006408691,-2.1955270767211914,5.221858978271484
6824,-8.564231872558594,-2.178767442703247,5.23622465133667
6865,-8.56662654876709,-2.1667962074279785,5.221858978271484
6904,-8.573808670043945,,
6905,,-2.178767442703247,5.214676380157471
6947,-8.573808670043945,-2.1979215145111084,5.212282180786133
6986,-8.549866676330566,-2.2242581844329834,5.221858978271484
7026,-8.51634693145752,-2.2410178184509277,5.23622465133667
7066,-8.49479866027832,-2.2553834915161133,5.233830451965332
7106,-8.490010261535645,,
7107,,-2.264960289001465,5.231436252593994
7147,-8.485221862792969,,
7148,,-2.2817201614379883,4.472458839416504
7187,-8.485221862792969,-2.3056626319885254,4.474853038787842
7231,-8.490010261535645,-2.3272109031677246,4.479641437530518
7267,-8.523530006408691,-2.3535475730895996,4.501189708709717
7307,-8.552260398864746,,
7308,,-2.370307445526123,4.515555381774902
7348,-8.573808670043945,,
7349,,-2.372701644897461,4.534709453582764
7388,-8.578597068786621,,
7389,,-2.370307445526123,4.556257724761963
7431,-8.573808670043945,-2.370307445526123,4.575411319732666
7469,-8.595356941223145,-2.401432752609253,4.608931064605713
7509,-8.640848159790039,-3.548278331756592,4.661604404449463
7549,-8.59775161743164,-3.603346109390259,4.69512414932251
7590,-8.523530006408691,-4.642450332641602,4.721460819244385
7632,-7.747792720794678,-5.71507453918457,4.764557361602783
7670,-7.7789177894592285,,
7671,,-4.924972057342529,4.824413776397705
7713,-8.557048797607422,-2.887465476989746,4.881875514984131
7752,-8.561837196350098,-0.6967267394065857,5.62169885635376
7791,-8.530712127685547,,
7792,,-0.6608129739761353,5.609727382659912
7831,-8.530712127685547,-0.6991209983825684,5.592967987060547
7872,-8.485221862792969,-3.0885822772979736,5.564236640930176
7914,-8.46367359161377,-3.110130548477173,5.482832431793213
7952,-8.492403984069824,-3.1699869632720947,5.446918487548828
7993,-8.509163856506348,-3.2082948684692383,5.394245147705078
8033,-8.521135330200195,-3.1987178325653076,5.343965530395508
8073,-8.528318405151367,-3.186746597290039,5.2984747886657715
8113,-8.535500526428223,-3.1723811626434326,5.252984046936035
8154,-8.542683601379395,-3.158015727996826,5.214676380157471
8198,-8.542683601379395,-3.1412558555603027,5.185945510864258
8234,-8.535500526428223,-3.1149191856384277,5.164397239685059
8274,-8.504375457763672,-3.0885822772979736,5.140454292297363
8315,-8.470855712890625,-3.083793878555298,5.116511821746826
8355,-8.449307441711426,-3.0909767150878906,5.087780952453613
8398,-8.437336921691895,-3.1149191856384277,5.07102108001709
8435,-8.456490516662598,,
8436,,-3.138861656188965,5.068626880645752
8476,-8.454096794128418,,
8477,,-3.1747753620147705,5.07102108001709
8516,-8.44451904296875,,
8517,,-3.220266103744507,5.063838481903076
8556,-8.430153846740723,,
8558,,-3.2585740089416504,5.044684410095215
8598,-8.408605575561523,-3.299276351928711,5.0303192138671875
8637,-8.384663581848145,-3.3375842571258545,5.011165142059326
8680,-8.36072063446045,-3.3734982013702393,4.996799468994141
8717,-8.341567039489746,-3.4142003059387207,4.982433795928955
8758,-8.327200889587402,-3.4501140117645264,4.968068599700928
8798,-8.312835693359375,-3.488422155380249,4.95609712600708
8838,-8.303258895874023,-3.5267300605773926,4.936943054199219
8878,-8.291287422180176,,
8879,,-3.5578553676605225,4.922577857971191
8919,-8.250585556030273,-3.593769073486328,4.901029586791992
8959,-8.238614082336426,-4.608931064605713,4.884269714355469
9000,-8.238614082336426,-4.675970077514648,
9001,,,4.874692916870117
9041,-8.272133827209473,-5.703103065490723,4.879481315612793
9081,-8.18115234375,-5.67437219619751,4.910606384277344
9120,-7.189932346343994,-4.7789225578308105,5.7102861404418945
9165,-7.146835803985596,-3.3399786949157715,5.77732515335083
9201,-7.094162464141846,-3.301670551300049,5.832392692565918
9241,-7.070219993591309,,
9242,,-3.3615269660949707,5.887460708618164
9282,-7.051065921783447,-4.139657974243164,5.923374176025391
9322,-7.024729251861572,-4.161206245422363,5.947316646575928
9365,-7.005575180053711,-4.1851487159729,5.971259117126465
